Date,Daily Volume
2020-08-10,7721.17034784
2020-08-11,4644.84126561
2020-08-12,6295.08513912
2020-08-13,5163.0199726
2020-08-14,4631.91741974
2020-08-15,2987.2849359499996
2020-08-16,11081.03912933
2020-08-17,7876.74856228
2020-08-18,7057.18594414
2020-08-19,3005.44367832
2020-08-20,6648.85862838
2020-08-21,4083.41087387
2020-08-22,2215.01472135
2020-08-23,2539.32238114
2020-08-24,7029.96374889
2020-08-25,2882.69250719
2020-08-26,5496.69736223
2020-08-27,2378.41205166
2020-08-28,1983.26333199
2020-08-29,2557.64024562
2020-08-30,2546.40278328
2020-08-31,5757.29510191
2020-09-01,7041.04372967
2020-09-02,17875.17621542
2020-09-03,15602.71564467
2020-09-04,10032.107431380002
2020-09-05,3300.38221624
2020-09-06,6986.240272010001
2020-09-07,7565.664707280001
2020-09-08,2800.84279652
2020-09-09,4073.1922809000002
2020-09-10,2585.64862777
2020-09-11,1560.58896934
2020-09-12,4308.089115029999
2020-09-13,4099.08772515
2020-09-14,5442.06423697
2020-09-15,5209.9567160999995
2020-09-16,2892.83777237
2020-09-17,2572.00651183
2020-09-18,2917.00653258
2020-09-19,1983.30034944
2020-09-20,6332.930808550001
2020-09-21,2634.85227051
2020-09-22,3449.49349093
2020-09-23,3562.0412914500002
2020-09-24,2712.6313387
2020-09-25,1036.25430618
2020-09-26,1888.6725240399999
2020-09-27,4202.32827505
2020-09-28,2081.01538004
2020-09-29,1732.3181902600002
2020-09-30,6362.27170124
2020-10-01,4343.19273525
2020-10-02,997.77031264
2020-10-03,1798.03342583
2020-10-04,2061.52869422
2020-10-05,3572.57906297
2020-10-06,1884.9844965000002
2020-10-07,4251.90961627
2020-10-08,3277.51382097
2020-10-09,4496.06324154
2020-10-10,1589.4742249399999
2020-10-11,6774.14986575
2020-10-12,4295.63986871
2020-10-13,3378.51828345
2020-10-14,5025.15163159
2020-10-15,3930.98468425
2020-10-16,1328.48561238
2020-10-17,1436.6375602899998
2020-10-18,4161.460202159999
2020-10-19,6119.46060655
2020-10-20,17850.37811613
2020-10-21,7343.97481654
2020-10-22,3233.7356707
2020-10-23,2187.25222409
2020-10-24,4069.13062091
2020-10-25,4115.41560607
2020-10-26,10312.91386954
2020-10-27,7709.53221441
2020-10-28,4359.57011516
2020-10-29,5059.19385516
2020-10-30,10683.06538271
2020-10-31,3467.69468104
2020-11-01,6929.07830715
2020-11-02,6262.78217318
2020-11-03,10668.113447220001
2020-11-04,18117.62346769
2020-11-05,13322.019788990001
2020-11-06,15433.577160519999
2020-11-07,7022.29050218
2020-11-08,9523.28909749
2020-11-09,4143.96839797
2020-11-10,7464.52955997
2020-11-11,13162.60893897
2020-11-12,8449.39193749
2020-11-13,5373.04729948
2020-11-14,2761.8409520600003
2020-11-15,7136.65870912
2020-11-16,13760.32174567
2020-11-17,19013.49072627
2020-11-18,5893.35318281
2020-11-19,8354.41411295
2020-11-20,7576.59920064
2020-11-21,9627.22967905
2020-11-22,9333.65514572
2020-11-23,16250.22832734
2020-11-24,14188.34420082
2020-11-25,41446.81995618
2020-11-26,12775.24969601
2020-11-27,6588.82285945
2020-11-28,4673.11876632
2020-11-29,16396.70652599
2020-11-30,24059.39642286
2020-12-01,8875.50000733
2020-12-02,6037.787335000001
2020-12-03,9650.06523086
2020-12-04,3959.72952782
2020-12-05,4587.305004530001
2020-12-06,2664.5126231
2020-12-07,10497.50204563
2020-12-08,11116.12510434
2020-12-09,4623.502421990001
2020-12-10,7346.2353173599995
2020-12-11,4029.07907527
2020-12-12,5148.46898276
2020-12-13,2890.78234488
2020-12-14,7767.686576890001
2020-12-15,23919.48861719
2020-12-16,27633.33748938
2020-12-17,8807.86803555
2020-12-18,11328.748493500001
2020-12-19,11087.91782519
2020-12-20,16732.58093996
2020-12-21,8884.43856522
2020-12-22,13983.96311501
2020-12-23,5613.77261792
2020-12-24,15432.5344223
2020-12-25,16216.65244808
2020-12-26,21324.10023903
2020-12-27,9387.952349160001
2020-12-28,10099.09172074
2020-12-29,12818.395917990001
2020-12-30,14382.90105051
2020-12-31,9712.1642375
2021-01-01,25448.40031961
2021-01-02,22191.79741054
2021-01-03,28073.81468295
2021-01-04,16917.348440679998
2021-01-05,21296.795310550002
2021-01-06,25643.33730585
2021-01-07,24631.998959419998
2021-01-08,10274.11790298
2021-01-09,21966.83773424
2021-01-10,54050.28411593
2021-01-11,24807.295294879998
2021-01-12,18337.53237368
2021-01-13,14157.40867677
2021-01-14,17085.6097269
2021-01-15,12276.57947702
2021-01-16,11550.42404686
2021-01-17,10345.074976009999
2021-01-18,11992.64103705
2021-01-19,16856.45432947
2021-01-20,26814.00505782
2021-01-21,19006.65899553
2021-01-22,8465.99790692
2021-01-23,8195.552872389999
2021-01-24,11477.234893069999
2021-01-25,11092.83732133
2021-01-26,19039.04002661
2021-01-27,10669.319635580001
2021-01-28,35463.41579134
2021-01-29,8733.80156288
2021-01-30,6992.90858062
2021-01-31,6726.9986239400005
2021-02-01,8419.35785186
2021-02-02,10165.55846968
2021-02-03,7555.75692716
2021-02-04,5440.8659520599995
2021-02-05,12450.505630479998
2021-02-06,9502.215121019999
2021-02-07,29236.459292040003
2021-02-08,18360.64933166
2021-02-09,11370.03881244
2021-02-10,11998.65188279
2021-02-11,13150.31378893
2021-02-12,6752.749508960001
2021-02-13,9320.226190770001
2021-02-14,12703.04449506
2021-02-15,16182.28887823
2021-02-16,11095.768509360001
2021-02-17,7196.858219250001
2021-02-18,14559.71081618
2021-02-19,14427.41804579
2021-02-20,8920.55565603
2021-02-21,33497.64573763
2021-02-22,37765.120842770004
2021-02-23,13160.50081221
2021-02-24,11202.425293440001
2021-02-25,26908.99503807
2021-02-26,8968.35120328
2021-02-27,17687.73966228
2021-02-28,11646.51648703
2021-03-01,10179.121324920001
2021-03-02,10149.68778204
2021-03-03,11718.18490778
2021-03-04,11469.55660316
2021-03-05,5155.033754380001
2021-03-06,6372.5978908199995
2021-03-07,8132.9632550900005
2021-03-08,9886.78935664
2021-03-09,12770.54692039
2021-03-10,9965.40224335
2021-03-11,10820.083878809999
2021-03-12,15508.217609340001
2021-03-13,7808.65128821
2021-03-14,17038.84651431
2021-03-15,11864.60709955
2021-03-16,12970.71455588
2021-03-17,8505.1754949
2021-03-18,7249.55480052
2021-03-19,7652.39405222
2021-03-20,9709.30504367
2021-03-21,9889.709554809999
2021-03-22,7522.60270396
2021-03-23,15944.921335199999
2021-03-24,13952.612554140002
2021-03-25,8704.86070374
2021-03-26,5908.8188266100005
2021-03-27,4722.61642891
2021-03-28,11349.10993284
2021-03-29,8993.79995188
2021-03-30,9983.87573146
2021-03-31,5460.82673941
2021-04-01,7274.22577486
2021-04-02,7771.25274414
2021-04-03,5737.93020429
2021-04-04,6512.06590978
2021-04-05,7204.949011029999
2021-04-06,10810.33121575
2021-04-07,5336.7207163
2021-04-08,4441.085609600001
2021-04-09,11236.61331579
2021-04-10,5300.1884344
2021-04-11,6451.77307174
2021-04-12,12845.143887229999
2021-04-13,12609.730567620001
2021-04-14,7285.5776372
2021-04-15,13426.69571316
2021-04-16,7666.49597484
2021-04-17,30859.38379585
2021-04-18,10118.15001374
2021-04-19,10298.97962205
2021-04-20,9350.20640403
2021-04-21,17900.98756718
2021-04-22,20739.78021109
2021-04-23,7873.47251404
2021-04-24,11399.13788242
2021-04-25,13650.31794108
2021-04-26,8610.3310394
2021-04-27,6886.820692130001
2021-04-28,8643.86378891
2021-04-29,9354.38286777
2021-04-30,5501.92483764
2021-05-01,5129.99741367
2021-05-02,9268.89489558
2021-05-03,12417.668959030001
2021-05-04,9464.54227691
2021-05-05,11662.229144879999
2021-05-06,8183.160034410001
2021-05-07,8986.70875343
2021-05-08,10365.51578097
2021-05-09,16518.55171047
2021-05-10,9813.84846745
2021-05-11,20479.52279022
2021-05-12,35942.7948139
2021-05-13,9143.9748884
2021-05-14,13087.92072272
2021-05-15,26719.11015723
2021-05-16,44073.987912209996
2021-05-17,14016.78506025
2021-05-18,80738.61581691
2021-05-19,33401.37268607
2021-05-20,32296.233635949997
2021-05-21,17893.65816367
2021-05-22,34369.8873783
2021-05-23,19914.416219669998
2021-05-24,11311.77189633
2021-05-25,11216.13193126
2021-05-26,7492.98734507
2021-05-27,13333.095735679999
2021-05-28,9646.43797121
2021-05-29,7222.22012205
2021-05-30,7846.7848920199995
2021-05-31,6709.682848070001
2021-06-01,5002.143841290001
2021-06-02,6618.72383247
2021-06-03,7439.7376917500005
2021-06-04,8521.563448949999
2021-06-05,7724.06350075
2021-06-06,11560.64931801
2021-06-07,16404.07007022
2021-06-08,30483.7916474
2021-06-09,11446.36208847
2021-06-10,7815.64116147
2021-06-11,8774.24754281
2021-06-12,10771.12344026
2021-06-13,11188.63673592
2021-06-14,8581.85855104
2021-06-15,7948.27813833
2021-06-16,4670.13758352
2021-06-17,12515.96837003
2021-06-18,12868.31431912
2021-06-19,18724.545256370002
2021-06-20,26369.887733090003
2021-06-21,31043.457022709998
2021-06-22,10454.61809103
2021-06-23,5927.13186157
2021-06-24,40638.43999295
2021-06-25,23542.02980273
2021-06-26,30379.63767068
2021-06-27,7227.51033655
2021-06-28,7033.0894818199995
2021-06-29,4029.86925565
2021-06-30,7630.8780447
2021-07-01,6276.59007482
2021-07-02,3614.6334043700003
2021-07-03,4017.69726334
2021-07-04,9078.95123864
2021-07-05,10388.53498649
2021-07-06,4610.73534737
2021-07-07,16459.63207586
2021-07-08,7349.86556209
2021-07-09,7297.88063429
2021-07-10,2595.5765767499997
2021-07-11,9403.648256800001
2021-07-12,5100.26142746
2021-07-13,6111.42858282
2021-07-14,7948.83670802
2021-07-15,6266.4387124
2021-07-16,14935.09790624
2021-07-17,13953.67950932
2021-07-18,14403.256026489998
2021-07-19,10257.096234339999
2021-07-20,9783.86168097
2021-07-21,5968.362379380001
2021-07-22,4597.6499340499995
2021-07-23,2851.26913966
2021-07-24,3420.82808784
2021-07-25,18818.11372094
2021-07-26,7367.38338269
2021-07-27,9596.81095856
2021-07-28,5656.869461
2021-07-29,9883.45385599
2021-07-30,6491.52369887
2021-07-31,10988.17770404
2021-08-01,6180.445696139999
2021-08-02,6271.08604709
2021-08-03,4441.54204
2021-08-04,7445.5445979099995
2021-08-05,7806.01709877
2021-08-06,10647.19086666
2021-08-07,9335.12717808
2021-08-08,12290.819668200002
2021-08-09,7363.378755
2021-08-10,5257.347173210001
2021-08-11,6450.68286414
2021-08-12,8436.67123611
2021-08-13,5603.21036739
2021-08-14,4561.75537148
2021-08-15,6703.05300392
2021-08-16,7646.697815009999
2021-08-17,6633.98952164
2021-08-18,6622.66504294
2021-08-19,6820.18589209
2021-08-20,4519.92413318
2021-08-21,3221.93641814
2021-08-22,6369.842314590001
2021-08-23,5594.89221154
2021-08-24,4550.4391132
2021-08-25,7115.6215526
2021-08-26,6423.604903359999
2021-08-27,2610.5690244999996
2021-08-28,4445.41403268
2021-08-29,4625.180107130001
2021-08-30,4792.342054430001
2021-08-31,6352.38724717
2021-09-01,6075.83193304
2021-09-02,8964.74835993
2021-09-03,3163.5118360300003
2021-09-04,6548.09531703
2021-09-05,5920.82640482
2021-09-06,19791.67300446
2021-09-07,9298.55780887
2021-09-08,4754.29732848
2021-09-09,6593.10464729
2021-09-10,3170.12501848
2021-09-11,4017.69607662
2021-09-12,10724.690512879999
2021-09-13,4553.97253497
2021-09-14,5049.706875469999
2021-09-15,4883.449453499999
2021-09-16,3259.38143278
2021-09-17,2726.21193472
2021-09-18,2773.36720991
2021-09-19,15147.31715049
2021-09-20,18550.490196439998
2021-09-21,10287.36459008
2021-09-22,6083.64391663
2021-09-23,14091.61129571
2021-09-24,3828.65827418
2021-09-25,6797.67655577
2021-09-26,4884.57925811
2021-09-27,7010.280712700001
2021-09-28,5389.84356915
2021-09-29,6243.25415502
2021-09-30,9828.13101153
2021-10-01,2578.50292896
2021-10-02,4311.55227065
2021-10-03,7272.18065415
2021-10-04,7695.463246849999
2021-10-05,11973.857207500001
2021-10-06,5868.411685200001
2021-10-07,6423.89576417
2021-10-08,3007.26586121
2021-10-09,6642.292438089999
2021-10-10,8462.913799
2021-10-11,7003.57585409
2021-10-12,3631.46652833
2021-10-13,5399.82331962
2021-10-14,14225.37471257
2021-10-15,5326.58806407
2021-10-16,6139.17817497
2021-10-17,10351.64870154
2021-10-18,10574.89239688
2021-10-19,10885.306970329999
2021-10-20,15855.7499458
2021-10-21,7378.87556029
2021-10-22,3233.83720595
2021-10-23,3357.54012714
2021-10-24,4368.71171264
2021-10-25,5313.422374549999
2021-10-26,8111.37833961
2021-10-27,9568.37194596
2021-10-28,4913.6616666400005
2021-10-29,2764.7024777300003
2021-10-30,3306.1800103200003
2021-10-31,6096.70232527
2021-11-01,6273.55525187
2021-11-02,6128.50625201
2021-11-03,3673.81967106
2021-11-04,4345.27764864
2021-11-05,6607.14625516
2021-11-06,5399.67883503
2021-11-07,10684.85847667
2021-11-08,7505.07361589
2021-11-09,14461.96091969
2021-11-10,3693.64173785
2021-11-11,5986.23434644
2021-11-12,2178.39251856
2021-11-13,2703.10459961
2021-11-14,6141.94286393
2021-11-15,15570.73815583
2021-11-16,7860.10456587
2021-11-17,13308.25064629
2021-11-18,6142.10974243
2021-11-19,3945.30013382
2021-11-20,2948.2590556699997
2021-11-21,10047.653375970001
2021-11-22,9938.58290298
2021-11-23,5655.82437395
2021-11-24,4562.06803012
2021-11-25,13716.17414454
2021-11-26,3832.0220438399997
2021-11-27,5712.57803981
2021-11-28,5552.7694434800005
2021-11-29,7027.89556351
2021-11-30,5683.15953007
2021-12-01,5189.44900633
2021-12-02,11836.942294859999
2021-12-03,25370.981991650002
2021-12-04,6062.40141021
2021-12-05,9143.41329326
2021-12-06,4521.83093484
2021-12-07,4766.09270522
2021-12-08,6431.32643909
2021-12-09,10327.81663779
2021-12-10,6946.27457827
2021-12-11,5233.38941783
2021-12-12,11195.58723663
2021-12-13,7580.171570999999
2021-12-14,8704.285746829999
2021-12-15,4470.63472249
2021-12-16,7403.48946313
2021-12-17,5233.35628611
2021-12-18,6633.47596477
2021-12-19,7149.11589039
2021-12-20,6233.27852789
2021-12-21,4543.70468393
2021-12-22,6079.43668477
2021-12-23,4071.89231905
2021-12-24,2836.57037911
2021-12-25,3937.89090382
2021-12-26,4183.88412462
2021-12-27,9199.57978557
2021-12-28,6690.83799052
2021-12-29,5036.39100456
2021-12-30,6718.76255245
2021-12-31,3191.1962159500004
2022-01-01,3052.87626394
2022-01-02,3962.89055105
2022-01-03,5508.77454422
2022-01-04,10176.9822388
2022-01-05,5704.69715748
2022-01-06,10745.124916910001
2022-01-07,5961.7240607
2022-01-08,5310.09798015
2022-01-09,13269.773575250001
2022-01-10,6792.142896380001
2022-01-11,5985.27037604
2022-01-12,4853.87229721
2022-01-13,6038.28327174
2022-01-14,4005.0835663099997
2022-01-15,2044.80418594
2022-01-16,4018.27970014
2022-01-17,5956.48145747
2022-01-18,7897.988629359999
2022-01-19,6217.674011
2022-01-20,19955.44454842
2022-01-21,21605.72994821
2022-01-22,11637.036365990001
2022-01-23,27253.76153113
2022-01-24,10391.519351930001
2022-01-25,11875.341096060001
2022-01-26,8055.02055308
2022-01-27,5346.06708532
2022-01-28,4258.26541991
2022-01-29,2621.19423148
2022-01-30,5913.89497897
2022-01-31,5175.70427227
2022-02-01,4931.46034193
2022-02-02,5642.46394162
2022-02-03,10102.83607025
2022-02-04,3227.3443184899998
2022-02-05,2753.8211075
2022-02-06,7232.70874177
2022-02-07,9109.57260473
2022-02-08,4565.24226013
2022-02-09,8715.95910215
2022-02-10,6848.3646484
2022-02-11,3187.38618286
2022-02-12,2506.02958571
2022-02-13,5587.3488205799995
2022-02-14,5482.52701325
2022-02-15,4992.20369648
2022-02-16,9726.84916314
2022-02-17,7111.28782718
2022-02-18,2153.59359036
2022-02-19,4640.19707728
2022-02-20,12533.74929498
2022-02-21,8381.245834199999
2022-02-22,7510.11912649
2022-02-23,23435.62906546
2022-02-24,8970.81683573
2022-02-25,4570.4307629800005
2022-02-26,6713.58659793
2022-02-27,11947.87733437
2022-02-28,7982.165471
2022-03-01,7047.68299794
2022-03-02,4889.9094741
2022-03-03,7863.83711955
2022-03-04,2723.7867385
2022-03-05,4115.91276185
2022-03-06,8906.22436509
2022-03-07,6772.452786039999
2022-03-08,8216.83934868
2022-03-09,8110.37685721
2022-03-10,10584.79353859
2022-03-11,2319.08282478
2022-03-12,4009.77937714
2022-03-13,8985.42413422
2022-03-14,6014.59738882
2022-03-15,10341.3163667
2022-03-16,2987.47026834
2022-03-17,4798.15590402
2022-03-18,2597.53250581
2022-03-19,2283.23222838
2022-03-20,3355.56332775
2022-03-21,6448.2849027699995
2022-03-22,3507.2544955500002
2022-03-23,4813.82068763
2022-03-24,5103.84799739
2022-03-25,1554.65403812
2022-03-26,7064.4215886
2022-03-27,7783.55416358
2022-03-28,4325.1042417
2022-03-29,5108.64393572
2022-03-30,5510.080925480001
2022-03-31,4610.02488947
2022-04-01,2698.99134573
2022-04-02,3766.84689304
2022-04-03,4109.19140756
2022-04-04,3212.4342134500002
2022-04-05,6770.197903910001
2022-04-06,2914.5220995
2022-04-07,5137.03156656
2022-04-08,2313.75197182
2022-04-09,3624.71109957
2022-04-10,7881.6630483
2022-04-11,5261.9237510699995
2022-04-12,5600.62420536
2022-04-13,3769.17786446
2022-04-14,2914.8645298300003
2022-04-15,1902.33213899
2022-04-16,2608.86935094
2022-04-17,6607.96782822
2022-04-18,2974.4509436199996
2022-04-19,4634.83762371
2022-04-20,5319.01394132
2022-04-21,5029.43269587
2022-04-22,2236.57917944
2022-04-23,2797.31203769
2022-04-24,7540.43082001
2022-04-25,5649.46953108
2022-04-26,5165.43463052
2022-04-27,5743.240220199999
2022-04-28,3785.89900919
2022-04-29,3524.14341914
2022-04-30,4038.47812414
2022-05-01,5016.41494715
2022-05-02,4264.52291519
2022-05-03,5903.53927831
2022-05-04,11163.149422539998
2022-05-05,9462.65188858
2022-05-06,4545.74436677
2022-05-07,8368.95605784
2022-05-08,24846.11580857
2022-05-09,17558.94606741
2022-05-10,33986.91954624
2022-05-11,40598.06008513
2022-05-12,9444.76422189
2022-05-13,4606.37968434
2022-05-14,3254.43960796
2022-05-15,5099.96948654
2022-05-16,3419.24522558
2022-05-17,4452.7068717
2022-05-18,5051.516053230001
2022-05-19,4420.28734626
2022-05-20,1657.53227876
2022-05-21,2882.11669392
2022-05-22,3118.9048239000003
2022-05-23,3219.2427546999998
2022-05-24,2421.7127999199997
2022-05-25,6321.0534679
2022-05-26,4907.13545425
2022-05-27,2491.00712991
2022-05-28,2776.5129936900003
2022-05-29,8684.655325310001
2022-05-30,3309.00330459
2022-05-31,5329.89470564
2022-06-01,6211.24105944
2022-06-02,3486.1421284900002
2022-06-03,1762.931693
2022-06-04,2180.6015569700003
2022-06-05,5543.87404451
2022-06-06,7414.588501519999
2022-06-07,3110.83013578
2022-06-08,2249.19271454
2022-06-09,5643.79764631
2022-06-10,4223.10493324
2022-06-11,9931.61670859
2022-06-12,47000.28221028
2022-06-13,17841.470424529998
2022-06-14,19982.46492903
2022-06-15,8790.48885225
2022-06-16,28200.49494561
2022-06-17,20683.213420890002
2022-06-18,13054.53794218
2022-06-19,7985.94666332
2022-06-20,9093.78602777
2022-06-21,8220.87643705
2022-06-22,7033.02891439
2022-06-23,6495.3505661
2022-06-24,2831.61945249
2022-06-25,3468.08241683
2022-06-26,3353.74280094
2022-06-27,2697.85531839
2022-06-28,3765.19023307
2022-06-29,6641.37399047
2022-06-30,5737.711390779999
2022-07-01,1776.6809282
2022-07-02,2483.5425033899996
2022-07-03,3854.3633070399997
2022-07-04,5018.29295172
2022-07-05,4946.45063141
2022-07-06,6157.46761218
2022-07-07,12904.094502900001
2022-07-08,2615.55100015
2022-07-09,3204.8926015
2022-07-10,7051.50065977
2022-07-11,7191.4978645
2022-07-12,13147.66327735
2022-07-13,6293.3757790399995
2022-07-14,3829.08860215
2022-07-15,3746.86838988
2022-07-16,3696.04747326
2022-07-17,9901.088816129999
2022-07-18,13751.42015916
2022-07-19,10363.6526058
2022-07-20,9201.34587295
2022-07-21,5934.13142407
2022-07-22,3287.7871655400004
2022-07-23,2928.1034389799997
2022-07-24,5170.83622982
2022-07-25,4883.50325741
2022-07-26,8175.69909808
2022-07-27,7408.53087736
2022-07-28,5990.23067041
2022-07-29,5345.05505126
2022-07-30,4094.5991199
2022-07-31,6346.90378502
2022-08-01,5705.31903767
2022-08-02,5134.428576439999
2022-08-03,4925.002687380001
2022-08-04,7391.78874067
2022-08-05,1519.2408394000001
2022-08-06,2356.57583244
2022-08-07,3272.88029913
2022-08-08,4399.43184593
2022-08-09,9454.73575988
2022-08-10,6889.7198565
2022-08-11,3957.86302933
2022-08-12,4377.33443143
2022-08-13,3266.70883165
2022-08-14,9972.60299522
2022-08-15,3033.4371387799997
2022-08-16,6736.09156689
2022-08-17,3322.61432818
2022-08-18,10877.509402360001
2022-08-19,2202.5911402799998
2022-08-20,2463.16392993
2022-08-21,3616.7819550900003
2022-08-22,5158.532500630001
2022-08-23,5938.197468140001
2022-08-24,3351.9405105200003
2022-08-25,11700.89910571
2022-08-26,2913.7400028399998
2022-08-27,3493.03338642
2022-08-28,4457.99783159
2022-08-29,5726.252206429999
2022-08-30,4916.8986067099995
2022-08-31,6312.18312401
2022-09-01,6595.96022535
2022-09-02,1731.04544592
